#NSGA2
popsize 50
maxGen 200
numVar 8
numObj 3
numCons 6
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 200
currentGen	1
evaluateCount	50
totalTime	150.842
firstFrontCount	1
frontCount	50
avgEvalTime	3.01493
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
1	0.720407	0.22373	0.190644	0.0206873	0.230468	0.43963	0.96485	1.00688	383.903	43.2647	0	0	0	0	0	0	
0.988866	0.822076	0.263471	0.190644	0.0107558	0.159898	0.43963	0.968584	1.00126	390.354	40.3439	0	0	0	0	0	0	
0.83647	0.672285	0	0	0	0.352894	0.364669	0.991548	0.994346	316.014	46.7696	0	0	0	0	0	0	
0.920036	0.720407	0.141403	0.0390949	0.0206873	0.230468	0.43963	0.96485	0.971958	332.499	52.3494	0	0	0	0	0	0	
0.972379	0.522946	0.183003	0.158823	0.0118272	0.185794	0.433677	0.932283	0.971027	372.764	56.5881	0	0	0	0	0	0	
0.951491	0.820014	0.373509	0.257482	0.0421276	0.0688237	0.388452	0.941629	1.00431	412.536	38.9941	0	0	0	0	0	0	
0.982569	0.777205	0.629355	0.600458	0.0102559	0.44394	0.948711	1	0.99015	460.387	21.1805	0	0	0	0	0	0	
0.840968	0.683599	0.540455	0.410492	0	0.226311	0.473439	0.871414	0.984062	444.483	32.6856	0	0	0	0	0	0	
0.950143	0.859798	0.573626	0.387346	0.0492097	0.31729	0.844154	0.956435	0.993721	435.698	26.9567	0	0	0	0	0	0	
0.982569	0.777205	0.702721	0.677907	0.0102559	0.44394	0.948711	1	0.994494	461.867	18.7068	0	0	0	0	0	0	
0.988866	0.822076	0.263471	0.190644	0.0107558	0.100703	0.43963	0.974162	1.00291	377.942	44.426	0	0	0	0	0	0	
0.985717	0.55291	0.131291	0.073024	0	0.136569	0.304009	0.850039	0.977733	354.647	51.5525	0	0	0	0	0	0	
0.936148	0.817082	0.283443	0.181729	0.0199545	0.0688237	0.645235	0.941629	0.998912	393.315	42.4169	0	0	0	0	0	0	
1	0.857926	0.463531	0.165024	0	0.31729	0.387949	0.855775	0.969139	383.995	53.1212	0	0	0	0	0	0	
0.985717	0.539394	0.131291	0.073024	0	0.136569	0.304009	0.850039	1.00396	358.671	45.8425	0	0	0	0	0	0	
0.946452	0.720407	0.141403	0.0390949	0.187257	0.230468	0.43963	0.96485	0.981801	339.581	49.8333	0	0	0	0	0	0	
0.840968	0.711403	0.540455	0.410492	0	0.226311	0.473439	0.871414	0.99984	446.426	24.1012	0	0	0	0	0	0	
0.936148	0.817082	0.373509	0.257482	0.0421276	0.0688237	0.645235	0.941629	0.983246	401.692	44.1729	0	0	0	0	0	0	
1	0.783291	0.629355	0.600458	0	0.44394	0.948711	1	0.994835	452.986	17.4339	0	0	0	0	0	0	
0.954498	0.731479	0.452702	0.387346	0.0492097	0.35256	0.397524	0.921758	0.973291	424.854	36.5482	0	0	0	0	0	0	
0.988866	0.822076	0.22373	0.190644	0.025182	0.159898	0.43963	0.96485	0.975103	375.403	48.0142	0	0	0	0	0	0	
0.951117	0.862914	0.470088	0.378218	0.131597	0.291785	0.298991	0.327526	0.992384	415.666	37.7088	0	0	0	0	0	0	
0.97769	0.811831	0.540455	0.410492	0	0.229263	0.303377	0.871414	0.988297	429.844	33.3347	0	0	0	0	0	0	
0.971537	0.790246	0.365354	0.190644	0.0107558	0.0754938	0.43963	0.922688	0.998306	396.586	42.935	0	0	0	0	0	0	
0.988866	0.833107	0.126356	0.0686717	0.047825	0.0900061	0.806714	0.967555	0.976932	352.454	51.7859	0	0	0	0	0	0	
0.97769	0.683599	0.540455	0.410492	0	0.229263	0.303377	0.871414	1.00055	440.743	25.5251	0	0	0	0	0	0	
0.988866	0.903719	0.126356	0.0686717	0.047825	0.0900061	0.806714	0.967555	0.980129	346.234	50.4278	0	0	0	0	0	0	
0.982569	0.777205	0.629355	0.533249	0.0102559	0.44394	0.871002	1	0.992709	454.54	22.6138	0	0	0	0	0	0	
0.970833	0.827043	0.137206	0	0.148348	0.355689	0.948711	0.958594	0.992976	324.852	58.0924	0	0	0	0	0	0	
0.970833	0.759583	0.137206	0	0.12543	0.360689	0.948711	0.958594	0.981214	324.222	58.2653	0	0	0	0	0	0	
0.840968	0.682259	0.540455	0.410492	0.0121975	0.236731	0.59014	0.871414	0.990891	439.437	28.2231	0	0	0	0	0	0	
0.961656	0.858291	0.214082	0.0827576	0	0.301243	0.874297	0.956843	0.969566	358.578	56.6749	0	0	0	0	0	0	
0.982569	0.777205	0.629355	0.280214	0.0215244	0.435659	0.693676	0.960945	0.993474	408.77	39.2843	0	0	0	0	0	0	
0.763331	0.686599	0.13018	0.0307682	0	0.280447	0.30776	1	0.986587	341.13	49.6266	0	0	0	0	0	0	
0.936148	0.727049	0.373509	0.257482	0.0421276	0.0688237	0.478767	0.941629	0.975361	404.392	45.3788	0	0	0	0	0	0	
0.840968	0.711403	0.514979	0.397487	0	0.144283	0.312999	0.859225	0.987829	442.694	28.7049	0	0	0	0	0	0	
0.941655	0.822937	0.539843	0.401232	0.0666804	0.20605	0.222163	0.454041	0.989482	428.548	34.9697	0	0	0	0	0	0	
0.93076	0.829698	0.539843	0.401232	0.0310096	0.20605	0.222163	0.513925	0.979553	423.201	42.8059	0	0	0	0	0	0	
0.975153	0.769681	0.22373	0.190644	0.191648	0.338148	0.43963	0.96485	0.972525	372.141	48.2015	0	0	0	0	0	0	
0.840968	0.711403	0.514979	0.387368	0	0.144283	0.312999	0.871414	0.989587	442.175	30.6511	0	0	0	0	0	0	
0.923802	0.822076	0.263471	0.190644	0.0138287	0.43026	0.43963	0.912034	0.976184	382.871	44.4213	0	0	0	0	0	0	
0.840968	0.683599	0.540455	0.423411	0	0.226311	0.473439	0.871414	0.986918	448.056	31.4058	0	0	0	0	0	0	
1	0.822937	0.539843	0.401232	0.0293454	0.20605	0.222163	0.454041	0.99155	421.972	36.6855	0	0	0	0	0	0	
0.840968	0.683599	0.540455	0.410492	0	0.214617	0.488927	0.871414	0.996997	448.467	21.8351	0	0	0	0	0	0	
0.988866	0.822076	0.126356	0.0686717	0.025182	0.0900061	0.333932	0.950546	0.986697	343.964	49.3526	0	0	0	0	0	0	



#Generation 59 / 200
currentGen	59
evaluateCount	2950
totalTime	7409.68
firstFrontCount	50
frontCount	1
avgEvalTime	2.43397
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.988866	0.822076	0.126356	0.0905213	0.025182	0.13382	0.437747	0.981709	1.01537	368.816	45.7187	0	0	0	0	0	0	
0.902418	0.896901	0.157395	0	0	0.314955	0.377877	0.845078	0.980161	308.213	68.536	0	0	0	0	0	0	
0.685578	0.671281	0.60036	0.0871591	0	0.134877	0.557506	1	0.967203	384.215	70.8828	0	0	0	0	0	0	
0.982569	0.777205	0.629355	0.600458	0.0102559	0.435659	0.913126	0.960945	0.99634	467.626	16.2954	0	0	0	0	0	0	
0.968973	0.674802	0.131291	0	0.0207295	0.230136	0.304009	0.950799	0.96798	308.909	58.2705	0	0	0	0	0	0	
1	0.720407	0.22373	0.190644	0.0206873	0.230468	0.43963	0.96485	1.00688	383.903	43.2647	0	0	0	0	0	0	
0.920036	0.720407	0.141403	0.0390949	0.0206873	0.230468	0.43963	0.96485	0.971958	332.499	52.3494	0	0	0	0	0	0	
0.988866	0.822076	0.263471	0.190644	0.0107558	0.159898	0.43963	0.968584	1.00126	390.354	40.3439	0	0	0	0	0	0	
0.972379	0.522946	0.183003	0.158823	0.0118272	0.185794	0.433677	0.932283	0.971027	372.764	56.5881	0	0	0	0	0	0	
0.951491	0.820014	0.373509	0.257482	0.0421276	0.0688237	0.388452	0.941629	1.00431	412.536	38.9941	0	0	0	0	0	0	
0.83647	0.672285	0	0	0	0.352894	0.364669	0.991548	0.994346	316.014	46.7696	0	0	0	0	0	0	
0.982569	0.777205	0.629355	0.600458	0.0102559	0.44394	0.948711	1	0.99015	460.387	21.1805	0	0	0	0	0	0	
0.840968	0.683599	0.540455	0.410492	0	0.226311	0.473439	0.871414	0.984062	444.483	32.6856	0	0	0	0	0	0	
0.950143	0.859798	0.573626	0.387346	0.0492097	0.31729	0.844154	0.956435	0.993721	435.698	26.9567	0	0	0	0	0	0	
0.951117	0.862914	0.470088	0.378218	0.131597	0.291785	0.298991	0.327526	0.992384	415.666	37.7088	0	0	0	0	0	0	
0.982569	0.777205	0.702721	0.677907	0.0102559	0.44394	0.948711	1	0.994494	461.867	18.7068	0	0	0	0	0	0	
0.97769	0.811831	0.540455	0.410492	0	0.229263	0.303377	0.871414	0.988297	429.844	33.3347	0	0	0	0	0	0	
1	0.783291	0.629355	0.600458	0	0.44394	0.948711	1	0.994835	452.986	17.4339	0	0	0	0	0	0	
0.954498	0.731479	0.452702	0.387346	0.0492097	0.35256	0.397524	0.921758	0.973291	424.854	36.5482	0	0	0	0	0	0	
0.985717	0.55291	0.131291	0.073024	0	0.136569	0.304009	0.850039	0.977733	354.647	51.5525	0	0	0	0	0	0	
0.936148	0.817082	0.373509	0.257482	0.0421276	0.0688237	0.645235	0.941629	0.983246	401.692	44.1729	0	0	0	0	0	0	
0.941655	0.822937	0.539843	0.401232	0.0666804	0.20605	0.222163	0.454041	0.989482	428.548	34.9697	0	0	0	0	0	0	
1	0.857926	0.463531	0.165024	0	0.31729	0.387949	0.855775	0.969139	383.995	53.1212	0	0	0	0	0	0	
0.985717	0.539394	0.131291	0.073024	0	0.136569	0.304009	0.850039	1.00396	358.671	45.8425	0	0	0	0	0	0	
0.988866	0.822076	0.263471	0.190644	0.0107558	0.100703	0.43963	0.974162	1.00291	377.942	44.426	0	0	0	0	0	0	
0.946452	0.720407	0.141403	0.0390949	0.187257	0.230468	0.43963	0.96485	0.981801	339.581	49.8333	0	0	0	0	0	0	
0.988866	0.822076	0.22373	0.190644	0.025182	0.159898	0.43963	0.96485	0.975103	375.403	48.0142	0	0	0	0	0	0	
0.982569	0.777205	0.629355	0.533249	0.0102559	0.44394	0.871002	1	0.992709	454.54	22.6138	0	0	0	0	0	0	
0.988866	0.833107	0.126356	0.0686717	0.047825	0.0900061	0.806714	0.967555	0.976932	352.454	51.7859	0	0	0	0	0	0	
1	0.822937	0.539843	0.401232	0.0293454	0.20605	0.222163	0.454041	0.99155	421.972	36.6855	0	0	0	0	0	0	
0.840968	0.711403	0.540455	0.410492	0	0.226311	0.473439	0.871414	0.99984	446.426	24.1012	0	0	0	0	0	0	
0.840968	0.683599	0.540455	0.410492	0	0.214617	0.488927	0.871414	0.996997	448.467	21.8351	0	0	0	0	0	0	
0.988866	0.903719	0.126356	0.0686717	0.047825	0.0900061	0.806714	0.967555	0.980129	346.234	50.4278	0	0	0	0	0	0	
0.970833	0.827043	0.137206	0	0.148348	0.355689	0.948711	0.958594	0.992976	324.852	58.0924	0	0	0	0	0	0	
0.97769	0.683599	0.540455	0.410492	0	0.229263	0.303377	0.871414	1.00055	440.743	25.5251	0	0	0	0	0	0	
0.936148	0.817082	0.283443	0.181729	0.0199545	0.0688237	0.645235	0.941629	0.998912	393.315	42.4169	0	0	0	0	0	0	
0.970833	0.759583	0.137206	0	0.12543	0.360689	0.948711	0.958594	0.981214	324.222	58.2653	0	0	0	0	0	0	
0.840968	0.682259	0.540455	0.410492	0.0121975	0.236731	0.59014	0.871414	0.990891	439.437	28.2231	0	0	0	0	0	0	
0.961656	0.858291	0.214082	0.0827576	0	0.301243	0.874297	0.956843	0.969566	358.578	56.6749	0	0	0	0	0	0	
0.982569	0.777205	0.629355	0.280214	0.0215244	0.435659	0.693676	0.960945	0.993474	408.77	39.2843	0	0	0	0	0	0	
0.763331	0.686599	0.13018	0.0307682	0	0.280447	0.30776	1	0.986587	341.13	49.6266	0	0	0	0	0	0	
0.840968	0.711403	0.514979	0.397487	0	0.144283	0.312999	0.859225	0.987829	442.694	28.7049	0	0	0	0	0	0	
0.971537	0.790246	0.365354	0.190644	0.0107558	0.0754938	0.43963	0.922688	0.998306	396.586	42.935	0	0	0	0	0	0	
0.93076	0.829698	0.539843	0.401232	0.0310096	0.20605	0.222163	0.513925	0.979553	423.201	42.8059	0	0	0	0	0	0	
0.975153	0.769681	0.22373	0.190644	0.191648	0.338148	0.43963	0.96485	0.972525	372.141	48.2015	0	0	0	0	0	0	
0.936148	0.727049	0.373509	0.257482	0.0421276	0.0688237	0.478767	0.941629	0.975361	404.392	45.3788	0	0	0	0	0	0	
0.840968	0.711403	0.514979	0.387368	0	0.144283	0.312999	0.871414	0.989587	442.175	30.6511	0	0	0	0	0	0	
0.840968	0.683599	0.540455	0.423411	0	0.226311	0.473439	0.871414	0.986918	448.056	31.4058	0	0	0	0	0	0	
0.971537	0.790246	0.365354	0.190644	0.0107558	0.0754938	0.43963	0.922688	1.00001	396.473	41.4622	0	0	0	0	0	0	
0.988866	0.822076	0.263471	0.190644	0.0107558	0.272565	0.43963	0.940375	0.97553	381.499	46.841	0	0	0	0	0	0	



#Generation 60 / 200
currentGen	60
evaluateCount	3000
totalTime	7533.12
firstFrontCount	50
frontCount	1
avgEvalTime	2.46573
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.988866	0.822076	0.126356	0.0905213	0.025182	0.13382	0.437747	0.981709	1.01537	368.816	45.7187	0	0	0	0	0	0	
0.902418	0.896901	0.157395	0	0	0.314955	0.377877	0.845078	0.980161	308.213	68.536	0	0	0	0	0	0	
0.685578	0.671281	0.60036	0.0871591	0	0.134877	0.557506	1	0.967203	384.215	70.8828	0	0	0	0	0	0	
0.968973	0.674802	0.131291	0	0.0207295	0.230136	0.304009	0.950799	0.96798	308.909	58.2705	0	0	0	0	0	0	
1	0.720407	0.22373	0.190644	0.0206873	0.230468	0.43963	0.96485	1.00688	383.903	43.2647	0	0	0	0	0	0	
0.920036	0.720407	0.141403	0.0390949	0.0206873	0.230468	0.43963	0.96485	0.971958	332.499	52.3494	0	0	0	0	0	0	
0.988866	0.822076	0.263471	0.190644	0.0107558	0.159898	0.43963	0.968584	1.00126	390.354	40.3439	0	0	0	0	0	0	
0.972379	0.522946	0.183003	0.158823	0.0118272	0.185794	0.433677	0.932283	0.971027	372.764	56.5881	0	0	0	0	0	0	
0.951491	0.820014	0.373509	0.257482	0.0421276	0.0688237	0.388452	0.941629	1.00431	412.536	38.9941	0	0	0	0	0	0	
0.83647	0.672285	0	0	0	0.352894	0.364669	0.991548	0.994346	316.014	46.7696	0	0	0	0	0	0	
0.982569	0.777205	0.629355	0.600458	0.0102559	0.44394	0.948711	1	0.99015	460.387	21.1805	0	0	0	0	0	0	
0.840968	0.683599	0.540455	0.410492	0	0.226311	0.473439	0.871414	0.984062	444.483	32.6856	0	0	0	0	0	0	
0.950143	0.859798	0.573626	0.387346	0.0492097	0.31729	0.844154	0.956435	0.993721	435.698	26.9567	0	0	0	0	0	0	
0.951117	0.862914	0.470088	0.378218	0.131597	0.291785	0.298991	0.327526	0.992384	415.666	37.7088	0	0	0	0	0	0	
0.97769	0.811831	0.540455	0.410492	0	0.229263	0.303377	0.871414	0.988297	429.844	33.3347	0	0	0	0	0	0	
0.954498	0.731479	0.452702	0.387346	0.0492097	0.35256	0.397524	0.921758	0.973291	424.854	36.5482	0	0	0	0	0	0	
0.985717	0.55291	0.131291	0.073024	0	0.136569	0.304009	0.850039	0.977733	354.647	51.5525	0	0	0	0	0	0	
0.936148	0.817082	0.373509	0.257482	0.0421276	0.0688237	0.645235	0.941629	0.983246	401.692	44.1729	0	0	0	0	0	0	
0.941655	0.822937	0.539843	0.401232	0.0666804	0.20605	0.222163	0.454041	0.989482	428.548	34.9697	0	0	0	0	0	0	
1	0.857926	0.463531	0.165024	0	0.31729	0.387949	0.855775	0.969139	383.995	53.1212	0	0	0	0	0	0	
0.985717	0.539394	0.131291	0.073024	0	0.136569	0.304009	0.850039	1.00396	358.671	45.8425	0	0	0	0	0	0	
0.946452	0.720407	0.141403	0.0390949	0.187257	0.230468	0.43963	0.96485	0.981801	339.581	49.8333	0	0	0	0	0	0	
0.988866	0.822076	0.22373	0.190644	0.025182	0.159898	0.43963	0.96485	0.975103	375.403	48.0142	0	0	0	0	0	0	
0.988866	0.833107	0.126356	0.0686717	0.047825	0.0900061	0.806714	0.967555	0.976932	352.454	51.7859	0	0	0	0	0	0	
1	0.822937	0.539843	0.401232	0.0293454	0.20605	0.222163	0.454041	0.99155	421.972	36.6855	0	0	0	0	0	0	
0.840968	0.711403	0.540455	0.410492	0	0.226311	0.473439	0.871414	0.99984	446.426	24.1012	0	0	0	0	0	0	
0.840968	0.683599	0.540455	0.410492	0	0.214617	0.488927	0.871414	0.996997	448.467	21.8351	0	0	0	0	0	0	
0.988866	0.903719	0.126356	0.0686717	0.047825	0.0900061	0.806714	0.967555	0.980129	346.234	50.4278	0	0	0	0	0	0	
0.970833	0.827043	0.137206	0	0.148348	0.355689	0.948711	0.958594	0.992976	324.852	58.0924	0	0	0	0	0	0	
0.97769	0.683599	0.540455	0.410492	0	0.229263	0.303377	0.871414	1.00055	440.743	25.5251	0	0	0	0	0	0	
0.936148	0.817082	0.283443	0.181729	0.0199545	0.0688237	0.645235	0.941629	0.998912	393.315	42.4169	0	0	0	0	0	0	
0.970833	0.759583	0.137206	0	0.12543	0.360689	0.948711	0.958594	0.981214	324.222	58.2653	0	0	0	0	0	0	
0.840968	0.682259	0.540455	0.410492	0.0121975	0.236731	0.59014	0.871414	0.990891	439.437	28.2231	0	0	0	0	0	0	
0.961656	0.858291	0.214082	0.0827576	0	0.301243	0.874297	0.956843	0.969566	358.578	56.6749	0	0	0	0	0	0	
0.982569	0.777205	0.629355	0.280214	0.0215244	0.435659	0.693676	0.960945	0.993474	408.77	39.2843	0	0	0	0	0	0	
0.763331	0.686599	0.13018	0.0307682	0	0.280447	0.30776	1	0.986587	341.13	49.6266	0	0	0	0	0	0	
0.840968	0.711403	0.514979	0.397487	0	0.144283	0.312999	0.859225	0.987829	442.694	28.7049	0	0	0	0	0	0	
0.971537	0.790246	0.365354	0.190644	0.0107558	0.0754938	0.43963	0.922688	0.998306	396.586	42.935	0	0	0	0	0	0	
0.93076	0.829698	0.539843	0.401232	0.0310096	0.20605	0.222163	0.513925	0.979553	423.201	42.8059	0	0	0	0	0	0	
0.975153	0.769681	0.22373	0.190644	0.191648	0.338148	0.43963	0.96485	0.972525	372.141	48.2015	0	0	0	0	0	0	
0.936148	0.727049	0.373509	0.257482	0.0421276	0.0688237	0.478767	0.941629	0.975361	404.392	45.3788	0	0	0	0	0	0	
0.840968	0.711403	0.514979	0.387368	0	0.144283	0.312999	0.871414	0.989587	442.175	30.6511	0	0	0	0	0	0	
0.840968	0.683599	0.540455	0.423411	0	0.226311	0.473439	0.871414	0.986918	448.056	31.4058	0	0	0	0	0	0	
0.971537	0.790246	0.365354	0.190644	0.0107558	0.0754938	0.43963	0.922688	1.00001	396.473	41.4622	0	0	0	0	0	0	
0.988866	0.822076	0.263471	0.190644	0.0107558	0.272565	0.43963	0.940375	0.97553	381.499	46.841	0	0	0	0	0	0	
0.982569	0.777205	0.629355	0.600458	0.0102559	0.435659	0.913126	0.960945	0.992617	452.256	16.2918	0	0	0	0	0	0	
1	0.720407	0.22373	0.190644	0.017469	0.230468	0.43963	0.96485	0.989853	377.403	43.5103	0	0	0	0	0	0	
0.963178	0.861233	0.540455	0.270084	0	0.199121	0.303377	0.871414	0.990535	414.186	42.6307	0	0	0	0	0	0	
0.988866	0.786807	0.263471	0.168235	0.0107558	0.0814616	0.574997	0.974383	0.99906	382.933	43.2701	0	0	0	0	0	0	
1	0.683599	0.540455	0.410492	0	0.229263	0.303377	0.889193	0.992798	436.355	33.033	0	0	0	0	0	0	



#Generation 61 / 200
currentGen	61
evaluateCount	3050
totalTime	7656.88
firstFrontCount	50
frontCount	1
avgEvalTime	2.4717
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.982569	0.777205	0.629355	0.600458	0.0102559	0.435659	0.913126	0.960945	0.992617	452.256	16.2918	0	0	0	0	0	0	
0.982569	0.777205	0.629355	0.600458	0.0102559	0.44394	0.948711	1	0.99015	460.387	21.1805	0	0	0	0	0	0	
0.685578	0.671281	0.60036	0.0871591	0	0.134877	0.557506	1	0.967203	384.215	70.8828	0	0	0	0	0	0	
0.902418	0.896901	0.157395	0	0	0.314955	0.377877	0.845078	0.980161	308.213	68.536	0	0	0	0	0	0	
0.988866	0.822076	0.126356	0.0905213	0.025182	0.13382	0.437747	0.981709	1.01537	368.816	45.7187	0	0	0	0	0	0	
0.968973	0.674802	0.131291	0	0.0207295	0.230136	0.304009	0.950799	0.96798	308.909	58.2705	0	0	0	0	0	0	
1	0.720407	0.22373	0.190644	0.0206873	0.230468	0.43963	0.96485	1.00688	383.903	43.2647	0	0	0	0	0	0	
0.83647	0.672285	0	0	0	0.352894	0.364669	0.991548	0.994346	316.014	46.7696	0	0	0	0	0	0	
0.988866	0.822076	0.263471	0.190644	0.0107558	0.159898	0.43963	0.968584	1.00126	390.354	40.3439	0	0	0	0	0	0	
0.936148	0.817082	0.373509	0.257482	0.0421276	0.0688237	0.645235	0.941629	0.983246	401.692	44.1729	0	0	0	0	0	0	
0.951491	0.820014	0.373509	0.257482	0.0421276	0.0688237	0.388452	0.941629	1.00431	412.536	38.9941	0	0	0	0	0	0	
1	0.674802	0.131291	0.0161531	0.0207295	0.0845762	0.304009	0.950799	0.990389	329.635	55.9708	0	0	0	0	0	0	
0.920036	0.720407	0.141403	0.0390949	0.0206873	0.230468	0.43963	0.96485	0.971958	332.499	52.3494	0	0	0	0	0	0	
0.840968	0.683599	0.540455	0.410492	0	0.214617	0.488927	0.871414	0.996997	448.467	21.8351	0	0	0	0	0	0	
0.988866	0.903719	0.126356	0.0686717	0.047825	0.0900061	0.806714	0.967555	0.980129	346.234	50.4278	0	0	0	0	0	0	
0.951117	0.862914	0.470088	0.378218	0.131597	0.291785	0.298991	0.327526	0.992384	415.666	37.7088	0	0	0	0	0	0	
0.985717	0.539394	0.131291	0.073024	0	0.136569	0.304009	0.850039	1.00396	358.671	45.8425	0	0	0	0	0	0	
0.840968	0.683599	0.540455	0.410492	0	0.226311	0.473439	0.871414	0.984062	444.483	32.6856	0	0	0	0	0	0	
0.946452	0.720407	0.141403	0.0390949	0.187257	0.230468	0.43963	0.96485	0.981801	339.581	49.8333	0	0	0	0	0	0	
1	0.857926	0.463531	0.165024	0	0.31729	0.387949	0.855775	0.969139	383.995	53.1212	0	0	0	0	0	0	
0.941655	0.822937	0.539843	0.401232	0.0666804	0.20605	0.222163	0.454041	0.989482	428.548	34.9697	0	0	0	0	0	0	
0.954498	0.731479	0.452702	0.387346	0.0492097	0.35256	0.397524	0.921758	0.973291	424.854	36.5482	0	0	0	0	0	0	
0.840968	0.755185	0.482805	0.314814	0	0.214617	0.436585	0.871414	0.995254	432.517	32.9654	0	0	0	0	0	0	
0.988866	0.822076	0.22373	0.190644	0.025182	0.159898	0.43963	0.96485	0.975103	375.403	48.0142	0	0	0	0	0	0	
0.988866	0.833107	0.126356	0.0686717	0.047825	0.0900061	0.806714	0.967555	0.976932	352.454	51.7859	0	0	0	0	0	0	
0.97769	0.811831	0.540455	0.410492	0	0.229263	0.303377	0.871414	0.988297	429.844	33.3347	0	0	0	0	0	0	
0.936148	0.601124	0.373509	0.269063	0.0421276	0.0688237	0.327822	0.941629	1.00322	424.458	35.6024	0	0	0	0	0	0	
0.970833	0.759583	0.137206	0	0.12543	0.360689	0.948711	0.958594	0.981214	324.222	58.2653	0	0	0	0	0	0	
0.982569	0.731703	0.629355	0.600458	0.0102559	0.44394	0.948711	0.962737	0.992484	455.533	23.8946	0	0	0	0	0	0	
0.982569	0.777205	0.629355	0.280214	0.0215244	0.435659	0.693676	0.960945	0.993474	408.77	39.2843	0	0	0	0	0	0	
1	0.822937	0.539843	0.401232	0.0293454	0.20605	0.222163	0.454041	0.99155	421.972	36.6855	0	0	0	0	0	0	
0.988866	0.822076	0.263471	0.190644	0.0107558	0.272565	0.43963	0.940375	0.97553	381.499	46.841	0	0	0	0	0	0	
0.840968	0.711403	0.514979	0.397487	0	0.144283	0.312999	0.859225	0.987829	442.694	28.7049	0	0	0	0	0	0	
0.97769	0.683599	0.540455	0.410492	0	0.229263	0.303377	0.871414	1.00055	440.743	25.5251	0	0	0	0	0	0	
0.972379	0.522946	0.183003	0.158823	0.0118272	0.185794	0.433677	0.932283	0.971027	372.764	56.5881	0	0	0	0	0	0	
0.961656	0.858291	0.214082	0.0827576	0	0.301243	0.874297	0.956843	0.969566	358.578	56.6749	0	0	0	0	0	0	
0.920036	0.791711	0.301155	0.252092	0.0206873	0.230468	0.43963	0.96485	0.986201	393.723	45.394	0	0	0	0	0	0	
0.970833	0.827043	0.137206	0	0.148348	0.355689	0.948711	0.958594	0.992976	324.852	58.0924	0	0	0	0	0	0	
0.936148	0.727049	0.373509	0.257482	0.0421276	0.0688237	0.478767	0.941629	0.975361	404.392	45.3788	0	0	0	0	0	0	
0.890324	0.822076	0.263471	0.190644	0.116381	0.272565	0.43963	0.940375	0.97843	371.347	48.5795	0	0	0	0	0	0	
0.840968	0.683599	0.540455	0.423411	0	0.226311	0.473439	0.871414	0.986918	448.056	31.4058	0	0	0	0	0	0	
0.950143	0.859798	0.573626	0.387346	0.0492097	0.31729	0.844154	0.956435	0.993721	435.698	26.9567	0	0	0	0	0	0	
0.985717	0.55291	0.131291	0.073024	0	0.136569	0.304009	0.850039	0.977733	354.647	51.5525	0	0	0	0	0	0	
0.971537	0.790246	0.365354	0.190644	0.0107558	0.0754938	0.43963	0.922688	1.00001	396.473	41.4622	0	0	0	0	0	0	
0.763331	0.686599	0.13018	0.0307682	0	0.280447	0.30776	1	0.986587	341.13	49.6266	0	0	0	0	0	0	
0.971537	0.790246	0.365354	0.190644	0.0107558	0.0754938	0.43963	0.922688	0.998306	396.586	42.935	0	0	0	0	0	0	
0.840968	0.711403	0.514979	0.387368	0	0.144283	0.312999	0.871414	0.989587	442.175	30.6511	0	0	0	0	0	0	
1	0.720407	0.22373	0.190644	0.017469	0.230468	0.43963	0.96485	0.989853	377.403	43.5103	0	0	0	0	0	0	
0.936148	0.817082	0.283443	0.181729	0.0199545	0.0688237	0.645235	0.941629	0.998912	393.315	42.4169	0	0	0	0	0	0	
1	0.822076	0.263471	0.184431	0.0107558	0.159898	0.740177	0.968584	0.998344	386.739	42.7632	0	0	0	0	0	0	



#Generation 62 / 200
currentGen	62
evaluateCount	3100
totalTime	7779.05
firstFrontCount	50
frontCount	1
avgEvalTime	2.44016
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Obj1	Obj2	Obj3	Cons1	Cons2	Cons3	Cons4	Cons5	Cons6	
0.985117	0.820014	0.31657	0.170231	0.0427384	0.0688237	0.388452	0.945867	0.964832	376.111	53.5661	0	0	0	0	0	0	
0.988866	0.822076	0.126356	0.0905213	0.025182	0.13382	0.437747	0.981709	1.01537	368.816	45.7187	0	0	0	0	0	0	
0.902418	0.896901	0.157395	0	0	0.314955	0.377877	0.845078	0.980161	308.213	68.536	0	0	0	0	0	0	
0.982569	0.777205	0.629355	0.600458	0.0102559	0.44394	0.948711	1	0.99015	460.387	21.1805	0	0	0	0	0	0	
